method,analyte,decile,z_median,mortality_pct,ci_lo,ci_hi,n
Cohen_m4,TP,2,0.28,4.2,3.9,4.6,11954
Cohen_m4,TP,3,0.47,4.6,4.2,4.9,11957
Cohen_m4,TP,4,0.66,5.1,4.7,5.5,11956
Cohen_m4,TP,5,0.87,5.2,4.8,5.6,11957
Cohen_m4,TP,6,1.12,5.8,5.4,6.2,11956
Cohen_m4,TP,7,1.38,6.4,5.9,6.8,11958
Cohen_m4,TP,8,1.68,9.1,8.6,9.7,11960
Cohen_m4,TP,9,2.12,12.1,11.5,12.7,11951
Cohen_m4,TBIL,10,2.39,17.5,16.8,18.2,11168
Cohen_m4,TP,10,2.94,25.7,24.9,26.5,11957
Cohen_m4,WBC,2,0.17,5.9,5.6,6.3,15263
Cohen_m4,WBC,3,0.28,5.6,5.3,6.0,15263
Cohen_m4,WBC,4,0.4,5.2,4.9,5.6,15263
Cohen_m4,WBC,5,0.52,5.3,5.0,5.7,15263
Cohen_m4,WBC,6,0.66,6.8,6.4,7.2,15264
Cohen_m4,WBC,7,0.82,8.9,8.5,9.4,15262
Cohen_m4,WBC,8,1.01,8.8,8.4,9.3,15263
Cohen_m4,WBC,9,1.32,10.2,9.7,10.7,15263
Cohen_m4,WBC,10,2.15,20.4,19.8,21.1,15264
Cohen_m4,WBC,1,0.06,5.1,4.8,5.5,15264
Cohen_m4,NA,5,0.61,6.0,5.7,6.4,19957
Cohen_m4,TBIL,9,1.49,7.4,6.9,7.9,11167
Cohen_m4,TBIL,7,0.93,5.8,5.4,6.3,11167
Cohen_m4,NA,7,0.98,8.6,8.3,9.0,19958
Cohen_m4,NA,8,1.23,11.7,11.3,12.2,19959
Cohen_m4,NA,9,1.65,15.4,14.9,15.9,19959
Cohen_m4,NA,10,2.42,21.0,20.5,21.6,19959
Cohen_m4,PLT,1,0.06,2.5,2.3,2.8,14981
Cohen_m4,PLT,2,0.17,2.1,1.9,2.4,14978
Cohen_m4,PLT,3,0.28,2.5,2.3,2.8,14980
Cohen_m4,PLT,4,0.41,2.6,2.3,2.8,14978
Cohen_m4,PLT,5,0.55,3.3,3.0,3.6,14982
Cohen_m4,TBIL,8,1.17,5.8,5.4,6.3,11167
Cohen_m4,PLT,6,0.7,3.6,3.3,3.9,14978
Cohen_m4,PLT,8,1.12,9.1,8.6,9.5,14979
Cohen_m4,PLT,9,1.44,15.9,15.4,16.5,14979
Cohen_m4,PLT,10,1.97,37.7,37.0,38.5,14980
Cohen_m4,TBIL,1,0.04,3.8,3.5,4.2,11169
Cohen_m4,TBIL,2,0.16,4.4,4.1,4.8,11167
Cohen_m4,TBIL,3,0.29,5.5,5.1,6.0,11192
Cohen_m4,TBIL,4,0.39,4.5,4.1,4.9,11141
Cohen_m4,TBIL,5,0.51,5.6,5.2,6.1,11168
Cohen_m4,CRE,9,1.25,8.3,7.9,8.7,19249
Cohen_m4,PLT,7,0.88,6.3,6.0,6.7,14978
Cohen_m4,CRE,8,0.98,5.9,5.6,6.3,19335
Cohen_m4,CL,5,1.0,7.6,7.2,8.0,14859
Cohen_m4,CRE,6,0.61,4.2,3.9,4.5,19299
Cohen_m4,ALP,7,0.58,6.2,5.7,6.6,10696
Cohen_m4,ALP,8,0.75,7.7,7.2,8.2,10697
Cohen_m4,ALP,9,0.99,11.6,11.0,12.2,10696
Cohen_m4,ALP,10,1.46,14.9,14.2,15.6,10696
Cohen_m4,ALT,1,0.05,5.8,5.3,6.2,9977
Cohen_m4,ALT,2,0.16,5.8,5.4,6.3,9976
Cohen_m4,ALT,3,0.26,5.9,5.4,6.4,9976
Cohen_m4,ALT,4,0.37,5.7,5.3,6.2,9980
Cohen_m4,ALT,5,0.48,6.1,5.6,6.6,9981
Cohen_m4,ALP,6,0.46,5.1,4.7,5.6,10696
Cohen_m4,ALT,6,0.59,6.2,5.7,6.7,9967
Cohen_m4,ALT,8,0.9,9.8,9.2,10.4,9976
Cohen_m4,ALT,9,1.2,10.6,10.0,11.3,9975
Cohen_m4,ALT,10,1.83,12.0,11.4,12.7,9976
Cohen_m4,AST,1,0.06,5.4,5.0,5.9,9919
Cohen_m4,AST,2,0.18,5.0,4.6,5.5,9917
Cohen_m4,AST,3,0.3,5.2,4.8,5.7,9918
Cohen_m4,AST,4,0.42,6.1,5.7,6.6,9920
Cohen_m4,AST,5,0.55,5.2,4.8,5.7,9916
Cohen_m4,AST,6,0.69,6.1,5.6,6.6,9919
Cohen_m4,ALT,7,0.71,6.4,6.0,6.9,9977
Cohen_m4,AST,7,0.85,7.4,6.9,7.9,9917
Cohen_m4,ALP,5,0.36,6.2,5.8,6.7,10697
Cohen_m4,ALP,3,0.19,4.3,3.9,4.7,10696
Cohen_m4,A1C,1,0.19,1.3,0.2,6.8,79
Cohen_m4,A1C,3,0.98,5.3,2.1,12.8,76
Cohen_m4,A1C,4,1.46,5.3,2.1,12.8,76
Cohen_m4,A1C,5,1.97,7.9,3.7,16.2,76
Cohen_m4,A1C,7,3.45,9.2,4.5,17.8,76
Cohen_m4,A1C,8,4.26,6.5,2.8,14.3,77
Cohen_m4,A1C,9,5.35,2.6,0.7,9.1,76
Cohen_m4,A1C,10,7.52,7.9,3.7,16.2,76
Cohen_m4,ALB,1,0.09,1.8,1.6,2.0,12946
Cohen_m4,ALP,4,0.27,4.4,4.1,4.8,10696
Cohen_m4,ALB,2,0.28,1.8,1.6,2.1,12945
Cohen_m4,ALB,4,0.71,2.2,2.0,2.5,12945
Cohen_m4,ALB,5,0.95,2.3,2.0,2.6,12959
Cohen_m4,ALB,6,1.35,4.2,3.8,4.5,12931
Cohen_m4,ALB,7,1.73,7.0,6.5,7.4,12977
Cohen_m4,ALB,8,2.0,10.6,10.1,11.2,12930
Cohen_m4,ALB,9,2.63,16.0,15.4,16.6,12929
Cohen_m4,ALB,10,3.25,31.9,31.1,32.7,12946
Cohen_m4,ALP,1,0.04,3.9,3.6,4.3,10697
Cohen_m4,ALP,2,0.11,4.9,4.5,5.3,10696
Cohen_m4,ALB,3,0.49,1.9,1.7,2.2,12946
Cohen_m4,CRE,7,0.75,4.0,3.7,4.2,19284
Cohen_m4,AST,8,1.05,7.1,6.6,7.6,9919
Cohen_m4,AST,10,1.79,12.0,11.3,12.6,9918
Cohen_m4,CL,6,1.27,6.3,5.9,6.7,14857
Cohen_m4,CL,7,1.57,9.0,8.5,9.4,14859
Cohen_m4,CL,8,1.97,10.0,9.6,10.5,14857
Cohen_m4,CL,9,2.56,14.4,13.8,15.0,14863
Cohen_m4,CL,10,3.45,24.6,23.9,25.3,14854
Cohen_m4,CO2,1,0.11,12.2,11.5,13.0,7300
Cohen_m4,CO2,2,0.34,12.6,11.8,13.4,7300
Cohen_m4,CO2,3,0.58,13.5,12.7,14.3,7301
Cohen_m4,CO2,4,0.82,13.6,12.8,14.4,7300
Cohen_m4,CL,4,0.75,6.8,6.4,7.2,14856
Cohen_m4,CO2,5,1.09,15.1,14.3,15.9,7299
Cohen_m4,CO2,7,1.75,18.9,18.0,19.8,7300
Cohen_m4,CO2,8,2.19,20.9,20.0,21.9,7299
Cohen_m4,CO2,9,2.78,26.8,25.8,27.8,7301
Cohen_m4,CO2,10,3.93,46.3,45.2,47.5,7299
Cohen_m4,CRE,1,0.04,2.5,2.3,2.7,19295
Cohen_m4,CRE,2,0.14,2.8,2.6,3.0,19290
Cohen_m4,CRE,3,0.25,2.9,2.7,3.1,22091
Cohen_m4,CRE,4,0.34,2.8,2.6,3.1,16493
Cohen_m4,CRE,5,0.44,3.0,2.8,3.3,19290
Cohen_m4,CO2,6,1.39,15.3,14.5,16.1,7300
Cohen_m4,AST,9,1.31,8.7,8.2,9.3,9917
Cohen_m4,CL,3,0.52,7.7,7.3,8.1,14860
Cohen_m4,CL,1,0.1,6.2,5.8,6.6,14871
Cohen_m4,A1C,2,0.59,8.1,3.8,16.6,74
Cohen_m4,BUN,2,0.23,5.3,4.9,5.7,12513
Cohen_m4,BUN,3,0.39,4.7,4.3,5.1,12513
Cohen_m4,BUN,4,0.56,5.0,4.6,5.4,12513
Cohen_m4,BUN,5,0.73,5.1,4.7,5.5,12512
Cohen_m4,BUN,6,0.91,4.0,3.7,4.4,12513
Cohen_m4,BUN,7,1.12,5.9,5.5,6.3,12513
Cohen_m4,BUN,8,1.41,7.3,6.8,7.7,12512
Cohen_m4,BUN,9,2.0,11.9,11.3,12.4,12513
Cohen_m4,CL,2,0.3,7.7,7.2,8.1,14846
Cohen_m4,BUN,10,3.59,26.8,26.0,27.5,12513
Cohen_m4,CA,2,0.25,6.1,5.7,6.6,13398
Cohen_m4,CA,3,0.42,6.6,6.2,7.0,13397
Cohen_m4,CA,4,0.6,6.8,6.4,7.3,13396
Cohen_m4,CA,5,0.8,7.7,7.3,8.2,13397
Cohen_m4,CA,6,1.04,8.5,8.0,9.0,13398
Cohen_m4,CA,7,1.28,9.8,9.3,10.3,13397
Cohen_m4,CA,8,1.55,11.9,11.4,12.5,13396
Cohen_m4,CA,9,1.96,15.2,14.6,15.8,13397
Cohen_m4,CA,10,2.73,21.0,20.4,21.7,13397
Cohen_m4,CA,1,0.08,5.6,5.3,6.0,13397
Cohen_m4,BUN,1,0.08,4.9,4.5,5.3,12513
Cohen_m4,A1C,6,2.51,0.0,0.0,4.8,76
Gaussian_eb,CRE,7,0.94,8.0,7.6,8.4,18974
Gaussian_eb,CL,4,0.49,7.3,6.9,7.7,14711
Gaussian_eb,CL,3,0.35,8.0,7.6,8.4,14688
Gaussian_eb,CL,2,0.21,6.7,6.3,7.1,14726
Gaussian_eb,CL,1,0.07,6.5,6.1,6.9,14714
Gaussian_eb,CA,10,3.51,11.8,11.2,12.3,13223
Gaussian_eb,CA,9,2.06,14.9,14.3,15.5,13229
Gaussian_eb,CA,8,1.57,13.0,12.4,13.6,13037
Gaussian_eb,CA,7,1.24,10.8,10.2,11.3,13416
Gaussian_eb,CA,6,0.98,10.6,10.1,11.1,13225
Gaussian_eb,CA,5,0.75,9.2,8.7,9.7,13226
Gaussian_eb,CA,4,0.56,7.6,7.2,8.1,13217
Gaussian_eb,CA,3,0.39,7.9,7.5,8.4,13220
Gaussian_eb,CA,2,0.23,7.3,6.9,7.8,13240
Gaussian_eb,CA,1,0.08,7.0,6.6,7.5,13229
Gaussian_eb,BUN,10,3.67,24.3,23.5,25.0,12377
Gaussian_eb,BUN,9,2.14,15.1,14.5,15.7,12374
Gaussian_eb,BUN,8,1.34,8.6,8.1,9.1,11376
Gaussian_eb,BUN,7,1.04,6.7,6.3,7.2,13380
Gaussian_eb,BUN,6,0.84,5.2,4.8,5.6,12378
Gaussian_eb,CL,5,0.65,7.5,7.1,8.0,14708
Gaussian_eb,CL,6,0.89,6.3,5.9,6.7,14729
Gaussian_eb,CL,7,1.18,10.6,10.1,11.1,14699
Gaussian_eb,CL,8,1.5,12.6,12.1,13.1,14701
Gaussian_eb,CRE,8,1.26,9.2,8.8,9.6,18966
Gaussian_eb,A1C,1,0.5,2.5,0.7,8.6,81
Gaussian_eb,CRE,6,0.71,5.3,5.0,5.6,18970
Gaussian_eb,CRE,5,0.54,4.9,4.6,5.2,18966
Gaussian_eb,CRE,4,0.4,3.7,3.4,3.9,18974
Gaussian_eb,CRE,3,0.28,3.8,3.5,4.0,18971
Gaussian_eb,CRE,2,0.17,3.3,3.1,3.6,18970
Gaussian_eb,CRE,1,0.05,3.3,3.0,3.5,18971
Gaussian_eb,CO2,10,3.56,41.2,40.0,42.4,6918
Gaussian_eb,BUN,5,0.67,4.8,4.4,5.2,12380
Gaussian_eb,CO2,9,2.52,26.2,25.2,27.2,7586
Gaussian_eb,CO2,7,1.48,20.0,19.1,21.0,7151
Gaussian_eb,CO2,6,1.17,16.1,15.3,17.0,7352
Gaussian_eb,CO2,5,0.9,15.7,14.8,16.5,7253
Gaussian_eb,CO2,4,0.68,14.3,13.5,15.1,7252
Gaussian_eb,CO2,3,0.46,14.8,14.0,15.7,7252
Gaussian_eb,CO2,2,0.28,14.2,13.4,15.0,7250
Gaussian_eb,CO2,1,0.09,13.4,12.6,14.2,7255
Gaussian_eb,CL,10,2.64,21.4,20.7,22.1,14708
Gaussian_eb,CL,9,1.85,14.0,13.4,14.5,14709
Gaussian_eb,CO2,8,1.92,20.6,19.7,21.6,7252
Gaussian_eb,BUN,4,0.52,4.8,4.5,5.2,12377
Gaussian_eb,BUN,3,0.37,4.0,3.7,4.4,12377
Gaussian_eb,BUN,2,0.22,4.3,4.0,4.7,12377
Gaussian_eb,ALP,7,0.77,6.5,6.0,7.0,10644
Gaussian_eb,ALP,6,0.6,5.8,5.4,6.3,10645
Gaussian_eb,ALP,5,0.47,6.2,5.8,6.7,10645
Gaussian_eb,ALP,4,0.35,4.6,4.3,5.1,10645
Gaussian_eb,ALP,3,0.24,5.8,5.4,6.2,10645
Gaussian_eb,ALP,2,0.14,5.0,4.6,5.4,10645
Gaussian_eb,ALP,1,0.05,5.4,5.0,5.9,10645
Gaussian_eb,ALB,10,4.06,11.2,10.6,11.7,12737
Gaussian_eb,ALB,9,2.34,19.6,18.9,20.4,10982
Gaussian_eb,ALP,8,1.03,8.0,7.5,8.5,10646
Gaussian_eb,ALB,8,1.8,16.0,15.4,16.7,13547
Gaussian_eb,ALB,6,1.0,6.3,5.9,6.8,12737
Gaussian_eb,ALB,5,0.76,4.0,3.7,4.4,12742
Gaussian_eb,ALB,4,0.53,3.4,3.1,3.7,12739
Gaussian_eb,ALB,3,0.37,2.8,2.5,3.1,12738
Gaussian_eb,ALB,2,0.22,2.9,2.6,3.2,12741
Gaussian_eb,ALB,1,0.07,4.2,3.9,4.6,12740
Gaussian_eb,A1C,10,8.79,0.0,-0.0,20.4,15
Gaussian_eb,A1C,9,4.75,8.2,4.0,16.0,85
Gaussian_eb,A1C,8,3.75,3.1,0.9,10.7,64
Gaussian_eb,ALB,7,1.36,9.3,8.8,9.8,13692
Gaussian_eb,CRE,9,1.8,13.3,12.8,13.8,18972
Gaussian_eb,ALP,9,1.4,12.5,11.9,13.2,10646
Gaussian_eb,ALT,1,0.07,6.5,6.1,7.1,9899
Gaussian_eb,BUN,1,0.07,3.5,3.2,3.8,12379
Gaussian_eb,AST,10,1.71,13.2,12.6,13.9,9896
Gaussian_eb,AST,9,1.03,9.0,8.5,9.6,9896
Gaussian_eb,AST,8,0.76,6.7,6.2,7.2,9896
Gaussian_eb,AST,7,0.61,6.4,5.9,6.9,9896
Gaussian_eb,AST,6,0.49,5.9,5.4,6.4,9895
Gaussian_eb,AST,5,0.4,5.4,4.9,5.8,9897
Gaussian_eb,AST,4,0.31,5.2,4.8,5.7,9896
Gaussian_eb,AST,3,0.22,5.4,4.9,5.8,9896
Gaussian_eb,ALP,10,2.23,9.4,8.9,10.0,10643
Gaussian_eb,AST,2,0.13,5.2,4.8,5.7,9896
Gaussian_eb,ALT,10,2.7,9.1,8.6,9.7,9897
Gaussian_eb,ALT,9,1.52,8.4,7.8,8.9,9896
Gaussian_eb,ALT,8,1.1,8.4,7.9,8.9,9898
Gaussian_eb,ALT,7,0.88,8.3,7.8,8.9,9897
Gaussian_eb,ALT,6,0.72,6.7,6.2,7.2,9894
Gaussian_eb,ALT,5,0.57,6.5,6.1,7.1,9899
Gaussian_eb,ALT,4,0.44,8.3,7.7,8.8,9896
Gaussian_eb,ALT,3,0.32,6.0,5.6,6.5,9898
Gaussian_eb,ALT,2,0.2,6.5,6.0,7.0,9895
Gaussian_eb,AST,1,0.04,5.9,5.5,6.4,9897
Gaussian_eb,CRE,10,4.46,3.4,3.2,3.7,18969
Gaussian_eb,GLU,1,0.25,7.9,7.6,8.3,29983
Gaussian_eb,GLU,2,0.73,9.2,8.9,9.6,29977
Gaussian_eb,TBIL,10,3.42,13.7,13.0,14.3,11044
Gaussian_eb,TBIL,9,1.4,10.9,10.3,11.5,11051
Gaussian_eb,TBIL,8,0.93,7.0,6.6,7.5,11035
Gaussian_eb,TBIL,7,0.71,4.1,3.8,4.5,11059
Gaussian_eb,TBIL,6,0.57,6.0,5.6,6.5,11047
Gaussian_eb,TBIL,5,0.46,3.9,3.5,4.2,11047
Gaussian_eb,TBIL,4,0.35,5.4,5.0,5.8,11047
Gaussian_eb,TBIL,3,0.25,5.2,4.8,5.6,11045
Gaussian_eb,TBIL,2,0.16,4.9,4.5,5.3,11049
Gaussian_eb,TP,1,0.07,3.7,3.4,4.0,11857
Gaussian_eb,TBIL,1,0.05,5.1,4.7,5.5,11050
Gaussian_eb,PLT,9,1.58,21.3,20.6,22.0,14277
Gaussian_eb,PLT,8,1.23,13.1,12.6,13.7,14580
Gaussian_eb,PLT,7,0.97,8.4,8.0,8.9,15570
Gaussian_eb,PLT,6,0.75,6.7,6.3,7.1,14812
Gaussian_eb,PLT,5,0.58,4.8,4.5,5.2,14806
Gaussian_eb,PLT,4,0.43,4.9,4.5,5.2,14813
Gaussian_eb,PLT,3,0.3,4.4,4.1,4.7,14806
Gaussian_eb,PLT,2,0.18,4.2,3.9,4.6,14814
Gaussian_eb,PLT,1,0.06,4.4,4.1,4.7,14810
Gaussian_eb,PLT,10,2.67,13.6,13.1,14.2,14810
Gaussian_eb,NA,10,2.19,16.4,15.9,16.9,19760
Gaussian_eb,TP,2,0.2,4.6,4.2,4.9,11868
Gaussian_eb,TP,4,0.47,4.7,4.4,5.1,11855
Gaussian_eb,A1C,2,1.13,5.7,2.2,13.8,70
Gaussian_eb,A1C,3,1.63,5.3,2.1,12.9,75
Gaussian_eb,A1C,4,2.0,6.0,2.8,12.5,100
Gaussian_eb,A1C,5,2.25,0.0,0.0,5.5,66
Gaussian_eb,WBC,10,2.69,17.3,16.7,17.9,15172
Gaussian_eb,WBC,9,1.46,15.7,15.1,16.3,15162
Gaussian_eb,WBC,8,1.13,9.5,9.0,9.9,15180
Gaussian_eb,WBC,7,0.9,8.0,7.5,8.4,15170
Gaussian_eb,WBC,6,0.73,5.9,5.5,6.3,15171
Gaussian_eb,TP,3,0.33,4.3,4.0,4.7,11841
Gaussian_eb,WBC,5,0.58,5.4,5.1,5.8,15172
Gaussian_eb,WBC,3,0.32,5.4,5.0,5.7,15171
Gaussian_eb,WBC,2,0.19,5.0,4.6,5.3,15171
Gaussian_eb,WBC,1,0.06,5.3,4.9,5.6,15172
Gaussian_eb,TP,10,3.22,18.1,17.4,18.8,11835
Gaussian_eb,TP,9,1.89,17.7,17.0,18.4,11876
Gaussian_eb,TP,8,1.39,12.0,11.4,12.6,11381
Gaussian_eb,TP,7,1.05,7.8,7.3,8.2,12328
Gaussian_eb,TP,6,0.81,4.7,4.3,5.1,11856
Gaussian_eb,TP,5,0.62,5.0,4.6,5.4,11856
Gaussian_eb,WBC,4,0.44,5.4,5.1,5.8,15172
Gaussian_eb,A1C,7,3.25,8.0,4.5,13.8,137
Gaussian_eb,NA,9,1.45,15.2,14.7,15.7,19756
Gaussian_eb,NA,7,0.79,9.5,9.1,9.9,19757
Gaussian_eb,HGB,2,0.82,3.2,2.9,3.5,16350
Gaussian_eb,HGB,1,0.28,2.4,2.2,2.7,16355
Gaussian_eb,HCT,10,5.52,25.3,24.7,25.9,20718
Gaussian_eb,HCT,9,4.5,15.9,15.4,16.4,20721
Gaussian_eb,HCT,8,3.75,13.8,13.3,14.3,17479
Gaussian_eb,HCT,7,3.31,9.1,8.7,9.5,22470
Gaussian_eb,HCT,6,2.8,7.2,6.9,7.5,22189
Gaussian_eb,HCT,5,2.35,5.7,5.4,6.0,20703
Gaussian_eb,HCT,4,1.91,5.1,4.8,5.4,19194
Gaussian_eb,HGB,3,1.34,4.5,4.2,4.8,16359
Gaussian_eb,HCT,3,1.46,4.5,4.3,4.8,21269
Gaussian_eb,HCT,1,0.32,3.4,3.2,3.7,20789
Gaussian_eb,GLU,10,12.38,13.6,13.2,14.0,29979
Gaussian_eb,GLU,9,8.5,11.0,10.7,11.4,29926
Gaussian_eb,GLU,8,6.37,9.9,9.6,10.3,30017
Gaussian_eb,GLU,7,4.85,8.9,8.5,9.2,29986
Gaussian_eb,GLU,6,3.72,7.8,7.5,8.1,29681
Gaussian_eb,GLU,5,2.86,7.3,7.0,7.6,29330
Gaussian_eb,GLU,4,2.1,7.1,6.8,7.4,28912
Gaussian_eb,GLU,3,1.41,5.7,5.5,6.0,31991
Gaussian_eb,HCT,2,0.93,4.1,3.9,4.4,21666
Gaussian_eb,NA,8,1.02,12.4,12.0,12.9,19763
Gaussian_eb,HGB,4,1.75,4.7,4.4,5.0,18072
Gaussian_eb,HGB,6,2.41,7.6,7.2,8.0,16350
Gaussian_eb,NA,6,0.63,8.6,8.2,9.0,19762
Gaussian_eb,NA,5,0.5,6.5,6.2,6.9,19759
Gaussian_eb,NA,4,0.39,7.1,6.8,7.5,19758
Gaussian_eb,NA,3,0.28,5.4,5.1,5.7,19757
Gaussian_eb,NA,2,0.16,5.8,5.5,6.1,19764
Gaussian_eb,NA,1,0.05,5.3,5.0,5.6,19760
Gaussian_eb,K,10,1.67,12.4,12.0,12.9,21261
Gaussian_eb,K,9,1.17,14.7,14.3,15.2,21261
Gaussian_eb,K,8,0.92,12.1,11.7,12.6,21255
Gaussian_eb,HGB,5,2.07,6.3,5.9,6.7,14627
Gaussian_eb,K,7,0.74,10.2,9.8,10.6,21264
Gaussian_eb,K,5,0.46,9.2,8.9,9.6,21260
Gaussian_eb,K,4,0.35,8.2,7.8,8.6,21257
Gaussian_eb,K,3,0.24,8.1,7.8,8.5,21266
Gaussian_eb,K,2,0.14,7.8,7.5,8.2,21259
Gaussian_eb,K,1,0.05,7.8,7.5,8.2,21263
Gaussian_eb,HGB,10,5.47,19.9,19.3,20.5,16337
Gaussian_eb,HGB,9,3.65,19.1,18.5,19.7,16366
Gaussian_eb,HGB,8,3.2,14.0,13.4,14.6,12659
Gaussian_eb,HGB,7,2.8,9.9,9.5,10.3,20046
Gaussian_eb,K,6,0.6,9.5,9.1,9.9,21262
Gaussian_eb,A1C,6,2.5,1.7,0.3,9.0,59
Gaussian_mle,A1C,8,3.75,4.8,1.7,13.3,62
Gaussian_mle,A1C,1,0.54,2.5,0.7,8.6,81
Gaussian_mle,A1C,2,1.12,5.7,2.2,13.8,70
Gaussian_mle,A1C,3,1.63,4.4,1.9,9.9,113
Gaussian_mle,A1C,4,2.0,8.6,3.7,18.6,58
Gaussian_mle,A1C,7,3.25,7.9,4.5,13.6,139
Gaussian_mle,A1C,5,2.25,0.0,0.0,5.3,69
Gaussian_mle,A1C,6,2.5,1.7,0.3,8.9,60
Gaussian_mle,CRE,10,2.12,13.5,13.0,14.0,18970
Gaussian_mle,HGB,4,1.8,4.3,4.0,4.6,16364
Gaussian_mle,HGB,5,2.2,6.1,5.7,6.4,18344
Gaussian_mle,HGB,6,2.5,7.5,7.1,7.9,15811
Gaussian_mle,HGB,7,2.95,10.2,9.8,10.7,18512
Gaussian_mle,HGB,8,3.27,14.1,13.5,14.7,12794
Gaussian_mle,HGB,9,3.95,20.6,20.0,21.2,16300
Gaussian_mle,HGB,10,6.08,19.9,19.3,20.6,16333
Gaussian_mle,K,1,0.04,8.3,7.9,8.7,21261
Gaussian_mle,HGB,3,1.4,3.9,3.6,4.2,16358
Gaussian_mle,K,2,0.14,7.7,7.3,8.0,21261
Gaussian_mle,K,4,0.33,8.6,8.3,9.0,21268
Gaussian_mle,K,5,0.44,9.6,9.2,10.0,21253
Gaussian_mle,K,6,0.57,9.4,9.0,9.8,21261
Gaussian_mle,K,7,0.71,10.8,10.4,11.2,21261
Gaussian_mle,K,8,0.87,11.7,11.2,12.1,21261
Gaussian_mle,K,9,1.08,13.9,13.5,14.4,21261
Gaussian_mle,K,10,1.47,11.5,11.1,11.9,21260
Gaussian_mle,NA,1,0.05,6.4,6.1,6.8,19762
Gaussian_mle,K,3,0.23,8.7,8.3,9.1,21261
Gaussian_mle,HGB,2,0.9,3.0,2.8,3.3,16261
Gaussian_mle,HGB,1,0.34,2.2,2.0,2.4,16444
Gaussian_mle,HCT,10,6.0,24.5,23.9,25.1,20719
Gaussian_mle,GLU,1,0.27,7.9,7.6,8.2,30002
Gaussian_mle,GLU,2,0.79,8.0,7.8,8.3,33420
Gaussian_mle,GLU,3,1.47,6.4,6.2,6.7,26514
Gaussian_mle,GLU,4,2.13,6.9,6.6,7.2,29979
Gaussian_mle,GLU,5,2.97,7.2,6.9,7.5,29978
Gaussian_mle,GLU,6,3.91,8.1,7.8,8.4,29977
Gaussian_mle,GLU,7,5.07,8.7,8.4,9.0,29980
Gaussian_mle,GLU,8,6.64,9.9,9.5,10.2,29984
Gaussian_mle,GLU,9,8.81,11.1,10.8,11.5,29970
Gaussian_mle,GLU,10,12.68,13.9,13.5,14.3,29978
Gaussian_mle,HCT,1,0.36,2.8,2.6,3.0,20732
Gaussian_mle,HCT,2,1.0,3.7,3.5,4.0,20796
Gaussian_mle,HCT,3,1.54,4.3,4.1,4.6,20861
Gaussian_mle,HCT,4,2.0,5.3,5.0,5.7,20512
Gaussian_mle,HCT,5,2.47,6.0,5.7,6.3,23688
Gaussian_mle,HCT,6,2.93,7.1,6.8,7.5,19993
Gaussian_mle,HCT,7,3.38,10.7,10.3,11.1,19992
Gaussian_mle,HCT,8,4.0,13.2,12.7,13.7,20460
Gaussian_mle,HCT,9,4.75,16.4,15.9,16.9,19445
Gaussian_mle,NA,2,0.16,6.5,6.2,6.8,19762
Gaussian_mle,NA,3,0.27,5.8,5.5,6.2,19756
Gaussian_mle,NA,4,0.37,7.8,7.4,8.1,19762
Gaussian_mle,NA,5,0.49,8.2,7.9,8.6,19757
Gaussian_mle,TBIL,9,1.22,9.4,8.9,9.9,11046
Gaussian_mle,TBIL,10,2.39,17.1,16.4,17.8,11048
Gaussian_mle,TP,1,0.06,3.3,3.0,3.7,11857
Gaussian_mle,TP,2,0.19,3.8,3.5,4.2,11854
Gaussian_mle,TP,3,0.32,4.2,3.9,4.6,11856
Gaussian_mle,TP,4,0.46,4.5,4.2,4.9,11854
Gaussian_mle,TP,5,0.6,4.9,4.6,5.3,11856
Gaussian_mle,TP,6,0.79,5.3,4.9,5.7,11858
Gaussian_mle,TP,7,1.02,7.4,6.9,7.9,11855
Gaussian_mle,TP,8,1.35,11.7,11.1,12.3,11853
Gaussian_mle,TP,9,1.82,15.9,15.3,16.6,11854
Gaussian_mle,TP,10,2.93,21.2,20.5,22.0,11856
Gaussian_mle,WBC,1,0.06,5.0,4.7,5.4,15173
Gaussian_mle,WBC,2,0.19,5.3,5.0,5.7,15171
Gaussian_mle,WBC,3,0.32,4.7,4.4,5.0,15170
Gaussian_mle,WBC,4,0.44,5.6,5.3,6.0,15172
Gaussian_mle,WBC,5,0.58,5.3,4.9,5.6,15171
Gaussian_mle,WBC,6,0.73,6.1,5.7,6.5,15172
Gaussian_mle,WBC,7,0.92,7.3,6.9,7.7,15170
Gaussian_mle,TBIL,8,0.85,5.2,4.8,5.7,10956
Gaussian_mle,WBC,10,2.67,18.0,17.4,18.6,14966
Gaussian_mle,TBIL,7,0.67,4.8,4.4,5.2,11130
Gaussian_mle,TBIL,5,0.43,4.5,4.1,4.9,11063
Gaussian_mle,NA,6,0.61,8.9,8.5,9.3,19760
Gaussian_mle,NA,7,0.75,9.6,9.2,10.0,19758
Gaussian_mle,NA,8,0.95,11.1,10.6,11.5,19761
Gaussian_mle,NA,9,1.3,14.2,13.7,14.6,19758
Gaussian_mle,NA,10,1.99,13.6,13.1,14.1,19760
Gaussian_mle,PLT,1,0.06,3.5,3.2,3.8,14810
Gaussian_mle,PLT,2,0.18,3.8,3.5,4.1,14810
Gaussian_mle,PLT,3,0.31,3.5,3.2,3.8,14810
Gaussian_mle,PLT,4,0.45,3.8,3.5,4.2,14809
Gaussian_mle,PLT,5,0.6,4.7,4.3,5.0,14813
