subset,analyte,method,outcome,exposure,encoding,n,n_events,level,HR,HR_lower,HR_upper,p_value,p_fdr
pop_normal,K,NORMA_q_age_set,sepsis,window_any,z,6847,71,z,1.818,1.174,2.815,0.00744,0.251184658091971
pop_normal,K,NORMA_q_age_set,sepsis,window_any,category,6847,71,low,1.426,0.517,3.933,0.49339,0.9492357363420116
pop_normal,K,NORMA_q_age_set,sepsis,window_any,category,6847,71,high,1.646,0.814,3.326,0.16506,0.6770646181392441
pop_normal,K,NORMA_334f7e21,sepsis,window_any,binary,6847,71,abnormal,1.488,0.841,2.631,0.17189,0.9790585619851832
pop_normal,K,NORMA_334f7e21,sepsis,window_any,z,6847,71,z,1.713,1.102,2.663,0.01675,0.3463383909844416
pop_normal,K,NORMA_334f7e21,sepsis,window_any,category,6847,71,low,1.245,0.536,2.894,0.61018,0.9578646457474188
pop_normal,K,NORMA_334f7e21,sepsis,window_any,category,6847,71,high,1.709,0.845,3.457,0.13581,0.6763194559906817
pop_normal,K,NORMA_q_age,sepsis,window_any,binary,6847,71,abnormal,1.212,0.651,2.255,0.5441,0.9790585619851832
pop_normal,K,NORMA_q_age,sepsis,window_any,z,6847,71,z,1.721,1.067,2.776,0.02595,0.3669812127875929
pop_normal,K,NORMA_q_age,sepsis,window_any,category,6847,71,low,1.196,0.516,2.773,0.6773,0.9578646457474188
pop_normal,K,NORMA_q_age,sepsis,window_any,category,6847,71,high,1.229,0.53,2.847,0.6312,0.9578646457474188
pop_normal,K,NORMA_q_age_set_co,sepsis,window_any,binary,6847,71,abnormal,2.167,1.325,3.546,0.00207,0.2735463909335358
pop_normal,K,NORMA_q_age_set_co,sepsis,window_any,z,6847,71,z,1.854,1.264,2.719,0.00158,0.1568263010472285
pop_normal,K,NORMA_q_age_set_co,sepsis,window_any,category,6847,71,low,1.876,0.994,3.539,0.05213,0.4294352077665353
pop_normal,K,NORMA_q_age_set_co,sepsis,window_any,category,6847,71,high,2.566,1.36,4.843,0.00363,0.1550184949885515
pop_normal,MCH,PerRI,sepsis,window_any,binary,4997,70,abnormal,1.009,0.618,1.647,0.97063,0.9868034322533618
pop_normal,MCH,PerRI,sepsis,window_any,z,4997,70,z,1.028,0.927,1.141,0.59932,0.8989777289792433
pop_normal,MCH,PerRI,sepsis,window_any,category,4997,70,low,1.23,0.712,2.128,0.45787,0.9446832933905766
pop_normal,MCH,PerRI,sepsis,window_any,category,4997,70,high,0.689,0.31,1.531,0.36086,0.9378521298979466
pop_normal,MCH,Cohen_m2,sepsis,window_any,z,5024,71,z,0.763,0.303,1.92,0.56523,0.89532941950979
pop_normal,MCH,Cohen_m3,sepsis,window_any,binary,5024,71,abnormal,1.736,1.034,2.916,0.03702,0.876368917063531
pop_normal,MCH,Cohen_m3,sepsis,window_any,z,5024,71,z,1.379,0.929,2.047,0.11085,0.4559530630568643
pop_normal,MCH,Cohen_m3,sepsis,window_any,category,5024,71,low,1.925,1.125,3.296,0.01692,0.3292616400306135
pop_normal,MCH,Cohen_m4,sepsis,window_any,binary,5024,71,abnormal,1.109,0.568,2.167,0.76165,0.9790585619851832
pop_normal,MCH,Cohen_m4,sepsis,window_any,z,5024,71,z,1.404,0.831,2.373,0.20462,0.6373527949559865
pop_normal,MCH,Cohen_m4,sepsis,window_any,category,5024,71,low,1.267,0.648,2.476,0.48945,0.9492357363420116
pop_normal,MCH,Gaussian_mle,sepsis,window_any,binary,4963,70,abnormal,1.219,0.713,2.085,0.46896,0.9790585619851832
pop_normal,MCH,Gaussian_mle,sepsis,window_any,z,4963,70,z,0.85,0.514,1.405,0.52566,0.8716592758922465
pop_normal,MCH,Gaussian_mle,sepsis,window_any,category,4963,70,low,1.516,0.84,2.737,0.16741,0.6770646181392441
pop_normal,MCH,Gaussian_mle,sepsis,window_any,category,4963,70,high,0.723,0.261,2.001,0.5327,0.9578646457474188
pop_normal,MCH,Gaussian_trunc,sepsis,window_any,binary,4963,70,abnormal,0.976,0.58,1.641,0.92686,0.9790585619851832
pop_normal,MCH,Gaussian_trunc,sepsis,window_any,z,4963,70,z,0.827,0.588,1.163,0.2745,0.6776883729730191
pop_normal,MCH,Gaussian_trunc,sepsis,window_any,category,4963,70,low,1.258,0.706,2.244,0.43602,0.9446832933905766
pop_normal,MCH,Gaussian_trunc,sepsis,window_any,category,4963,70,high,0.583,0.232,1.464,0.25071,0.8107455564124191
pop_normal,MCH,Gaussian_eb,sepsis,window_any,binary,5024,71,abnormal,1.126,0.605,2.097,0.70723,0.9790585619851832
pop_normal,MCH,Gaussian_eb,sepsis,window_any,z,5024,71,z,0.918,0.492,1.712,0.78752,0.9235339964488612
pop_normal,MCH,Gaussian_eb,sepsis,window_any,category,5024,71,low,1.342,0.665,2.708,0.4117,0.9446832933905766
pop_normal,MCH,Gaussian_eb,sepsis,window_any,category,5024,71,high,0.76,0.238,2.427,0.64361,0.9578646457474188
pop_normal,MCH,NORMA_q_age_set,sepsis,window_any,z,5024,71,z,0.435,0.185,1.022,0.05612,0.3971317706722369
pop_normal,MCH,NORMA_334f7e21,sepsis,window_any,z,5024,71,z,0.464,0.201,1.071,0.07191,0.3971317706722369
pop_normal,MCH,NORMA_q_age,sepsis,window_any,z,5024,71,z,0.438,0.194,0.992,0.04769,0.3971317706722369
pop_normal,MCH,NORMA_q_age_set_co,sepsis,window_any,binary,5024,71,abnormal,0.7,0.335,1.461,0.34212,0.9790585619851832
pop_normal,MCH,NORMA_q_age_set_co,sepsis,window_any,z,5024,71,z,0.531,0.278,1.017,0.05611,0.3971317706722369
pop_normal,MCH,NORMA_q_age_set_co,sepsis,window_any,category,5024,71,low,0.945,0.409,2.183,0.89453,0.9769240112507414
pop_normal,MCHC,PerRI,sepsis,window_any,binary,2658,37,abnormal,1.113,0.565,2.193,0.75765,0.9790585619851832
pop_normal,MCHC,PerRI,sepsis,window_any,z,2658,37,z,0.986,0.873,1.115,0.8251,0.938911527005322
pop_normal,MCHC,PerRI,sepsis,window_any,category,2658,37,low,0.657,0.197,2.197,0.49558,0.9492357363420116
pop_normal,MCHC,PerRI,sepsis,window_any,category,2658,37,high,1.4,0.668,2.938,0.37288,0.9378521298979466
pop_normal,MCHC,Cohen_m2,sepsis,window_any,binary,2667,37,abnormal,1.061,0.55,2.048,0.85898,0.9790585619851832
pop_normal,MCHC,Cohen_m2,sepsis,window_any,z,2667,37,z,1.159,0.733,1.832,0.5285,0.8716592758922465
pop_normal,MCHC,Cohen_m2,sepsis,window_any,category,2667,37,high,1.13,0.579,2.205,0.72098,0.9578646457474188
pop_normal,MCHC,Cohen_m3,sepsis,window_any,binary,2667,37,abnormal,1.503,0.707,3.197,0.28969,0.9790585619851832
pop_normal,MCHC,Cohen_m3,sepsis,window_any,z,2667,37,z,1.516,0.757,3.038,0.24026,0.6769907374026287
pop_normal,MCHC,Cohen_m3,sepsis,window_any,category,2667,37,high,1.595,0.724,3.515,0.24711,0.8096096556659597
pop_normal,MCHC,Cohen_m4,sepsis,window_any,binary,2667,37,abnormal,0.972,0.425,2.222,0.94646,0.9790585619851832
pop_normal,MCHC,Cohen_m4,sepsis,window_any,z,2667,37,z,1.117,0.551,2.262,0.75885,0.9217961556387756
pop_normal,MCHC,Cohen_m4,sepsis,window_any,category,2667,37,high,0.871,0.361,2.101,0.75912,0.9578646457474188
pop_normal,MCHC,Gaussian_mle,sepsis,window_any,binary,2604,37,abnormal,0.752,0.292,1.935,0.55474,0.9790585619851832
pop_normal,MCHC,Gaussian_mle,sepsis,window_any,z,2604,37,z,0.756,0.365,1.566,0.45139,0.8401390814475653
pop_normal,MCHC,Gaussian_mle,sepsis,window_any,category,2604,37,low,1.143,0.349,3.748,0.82524,0.9692716971352996
pop_normal,MCHC,Gaussian_trunc,sepsis,window_any,binary,2604,37,abnormal,0.698,0.349,1.396,0.30936,0.9790585619851832
pop_normal,MCHC,Gaussian_trunc,sepsis,window_any,z,2604,37,z,0.816,0.595,1.121,0.20923,0.6373527949559865
pop_normal,MCHC,Gaussian_trunc,sepsis,window_any,category,2604,37,low,1.238,0.428,3.578,0.69338,0.9578646457474188
pop_normal,MCHC,Gaussian_trunc,sepsis,window_any,category,2604,37,high,0.567,0.253,1.271,0.16859,0.6770646181392441
pop_normal,MCHC,Gaussian_eb,sepsis,window_any,binary,2667,37,abnormal,1.109,0.391,3.142,0.84561,0.9790585619851832
pop_normal,MCHC,Gaussian_eb,sepsis,window_any,z,2667,37,z,1.161,0.454,2.97,0.75528,0.9217961556387756
pop_normal,MCHC,NORMA_q_age_set,sepsis,window_any,z,2667,37,z,0.99,0.365,2.686,0.98439,0.9843850563980816
pop_normal,MCHC,NORMA_334f7e21,sepsis,window_any,z,2667,37,z,0.852,0.323,2.25,0.74681,0.9206337356211102
pop_normal,MCHC,NORMA_q_age,sepsis,window_any,binary,2667,37,abnormal,0.987,0.302,3.223,0.98286,0.9882634392696504
pop_normal,MCHC,NORMA_q_age,sepsis,window_any,z,2667,37,z,0.797,0.301,2.113,0.64847,0.9106105070738556
pop_normal,MCHC,NORMA_q_age_set_co,sepsis,window_any,binary,2667,37,abnormal,0.682,0.241,1.925,0.46952,0.9790585619851832
pop_normal,MCHC,NORMA_q_age_set_co,sepsis,window_any,z,2667,37,z,0.673,0.279,1.626,0.37936,0.7979121681801559
pop_normal,MCV,PerRI,sepsis,window_any,binary,6796,92,abnormal,0.948,0.623,1.444,0.80445,0.9790585619851832
pop_normal,MCV,PerRI,sepsis,window_any,z,6796,92,z,1.024,0.939,1.117,0.59516,0.8989777289792433
pop_normal,MCV,PerRI,sepsis,window_any,category,6796,92,low,1.131,0.656,1.95,0.65657,0.9578646457474188
pop_normal,MCV,PerRI,sepsis,window_any,category,6796,92,high,0.829,0.492,1.396,0.47978,0.9492357363420116
pop_normal,MCV,Cohen_m2,sepsis,window_any,binary,6800,92,abnormal,1.65,0.521,5.221,0.39421,0.9790585619851832
pop_normal,MCV,Cohen_m2,sepsis,window_any,z,6800,92,z,1.321,0.589,2.961,0.4991,0.86513331903138
pop_normal,MCV,Cohen_m2,sepsis,window_any,category,6800,92,low,3.174,1.003,10.045,0.04949,0.4294352077665353
pop_normal,MCV,Cohen_m3,sepsis,window_any,binary,6800,92,abnormal,0.907,0.287,2.872,0.86859,0.9790585619851832
pop_normal,MCV,Cohen_m3,sepsis,window_any,z,6800,92,z,1.104,0.522,2.334,0.79566,0.9235339964488612
pop_normal,MCV,Cohen_m4,sepsis,window_any,z,6800,92,z,0.669,0.24,1.861,0.44127,0.8321019991551037
pop_normal,MCV,Gaussian_mle,sepsis,window_any,binary,6787,92,abnormal,0.988,0.596,1.639,0.96351,0.9853661795739784
pop_normal,MCV,Gaussian_mle,sepsis,window_any,z,6787,92,z,1.004,0.703,1.433,0.98391,0.9843850563980816
pop_normal,MCV,Gaussian_mle,sepsis,window_any,category,6787,92,low,0.867,0.377,1.994,0.73653,0.9578646457474188
pop_normal,MCV,Gaussian_mle,sepsis,window_any,category,6787,92,high,1.057,0.585,1.908,0.85482,0.976376531764
pop_normal,MCV,Gaussian_trunc,sepsis,window_any,binary,6787,92,abnormal,1.041,0.649,1.671,0.86725,0.9790585619851832
pop_normal,MCV,Gaussian_trunc,sepsis,window_any,z,6787,92,z,1.184,0.97,1.445,0.09676,0.445565675670861
pop_normal,MCV,Gaussian_trunc,sepsis,window_any,category,6787,92,low,0.955,0.459,1.988,0.90287,0.9774505352430573
pop_normal,MCV,Gaussian_trunc,sepsis,window_any,category,6787,92,high,1.094,0.625,1.914,0.75397,0.9578646457474188
pop_normal,MCV,Gaussian_eb,sepsis,window_any,binary,6800,92,abnormal,0.937,0.511,1.72,0.83446,0.9790585619851832
pop_normal,MCV,Gaussian_eb,sepsis,window_any,z,6800,92,z,1.022,0.619,1.688,0.9317,0.9843850563980816
pop_normal,MCV,Gaussian_eb,sepsis,window_any,category,6800,92,low,0.717,0.226,2.273,0.57236,0.9578646457474188
pop_normal,MCV,Gaussian_eb,sepsis,window_any,category,6800,92,high,1.044,0.524,2.082,0.90237,0.9774505352430573
pop_normal,MCV,NORMA_q_age_set,sepsis,window_any,binary,6800,92,abnormal,1.011,0.489,2.089,0.97702,0.9878126379911084
pop_normal,MCV,NORMA_q_age_set,sepsis,window_any,z,6800,92,z,1.011,0.634,1.613,0.96199,0.9843850563980816
pop_normal,MCV,NORMA_q_age_set,sepsis,window_any,category,6800,92,high,1.286,0.562,2.945,0.55131,0.9578646457474188
pop_normal,MCV,NORMA_334f7e21,sepsis,window_any,binary,6800,92,abnormal,1.149,0.595,2.217,0.67887,0.9790585619851832
pop_normal,MCV,NORMA_334f7e21,sepsis,window_any,z,6800,92,z,0.982,0.629,1.533,0.9373,0.9843850563980816
pop_normal,MCV,NORMA_334f7e21,sepsis,window_any,category,6800,92,low,0.747,0.236,2.365,0.6201,0.9578646457474188
pop_normal,MCV,NORMA_334f7e21,sepsis,window_any,category,6800,92,high,1.494,0.69,3.236,0.30889,0.888713800417706
pop_normal,MCV,NORMA_q_age,sepsis,window_any,binary,6800,92,abnormal,1.285,0.699,2.359,0.41955,0.9790585619851832
pop_normal,MCV,NORMA_q_age,sepsis,window_any,z,6800,92,z,1.03,0.679,1.564,0.88783,0.9712153284245664
pop_normal,MCV,NORMA_q_age,sepsis,window_any,category,6800,92,low,1.089,0.441,2.69,0.85285,0.976376531764
pop_normal,MCV,NORMA_q_age,sepsis,window_any,category,6800,92,high,1.473,0.68,3.195,0.32632,0.9107558321971126
pop_normal,MCV,NORMA_q_age_set_co,sepsis,window_any,binary,6800,92,abnormal,0.905,0.512,1.6,0.73186,0.9790585619851832
pop_normal,MCV,NORMA_q_age_set_co,sepsis,window_any,z,6800,92,z,1.053,0.749,1.479,0.76696,0.9235339964488612
pop_normal,MCV,NORMA_q_age_set_co,sepsis,window_any,category,6800,92,low,0.758,0.33,1.74,0.51328,0.9578646457474188
pop_normal,MCV,NORMA_q_age_set_co,sepsis,window_any,category,6800,92,high,1.06,0.511,2.195,0.87625,0.9769240112507414
pop_normal,NA,PerRI,sepsis,window_any,binary,5123,48,abnormal,0.719,0.379,1.365,0.31357,0.9790585619851832
pop_normal,NA,PerRI,sepsis,window_any,z,5123,48,z,0.752,0.525,1.077,0.11988,0.4654156205087617
pop_normal,NA,PerRI,sepsis,window_any,category,5123,48,low,0.682,0.267,1.744,0.42396,0.9446832933905766
pop_normal,NA,PerRI,sepsis,window_any,category,5123,48,high,0.745,0.344,1.613,0.45531,0.9446832933905766
pop_normal,NA,Cohen_m2,sepsis,window_any,binary,5124,48,abnormal,1.141,0.648,2.01,0.64847,0.9790585619851832
pop_normal,NA,Cohen_m2,sepsis,window_any,z,5124,48,z,0.96,0.595,1.549,0.86674,0.9676320622531116
pop_normal,NA,Cohen_m2,sepsis,window_any,category,5124,48,low,1.213,0.614,2.397,0.57848,0.9578646457474188
pop_normal,NA,Cohen_m2,sepsis,window_any,category,5124,48,high,1.072,0.533,2.155,0.84579,0.976376531764
pop_normal,NA,Cohen_m3,sepsis,window_any,binary,5124,48,abnormal,0.948,0.536,1.676,0.85323,0.9790585619851832
pop_normal,NA,Cohen_m3,sepsis,window_any,z,5124,48,z,0.769,0.433,1.364,0.36898,0.7979121681801559
pop_normal,NA,Cohen_m3,sepsis,window_any,category,5124,48,low,1.062,0.537,2.099,0.86247,0.9769240112507414
pop_normal,NA,Cohen_m3,sepsis,window_any,category,5124,48,high,0.829,0.39,1.763,0.62604,0.9578646457474188
pop_normal,NA,Cohen_m4,sepsis,window_any,binary,5124,48,abnormal,1.061,0.595,1.892,0.84169,0.9790585619851832
pop_normal,NA,Cohen_m4,sepsis,window_any,z,5124,48,z,0.915,0.497,1.687,0.77676,0.9235339964488612
pop_normal,NA,Cohen_m4,sepsis,window_any,category,5124,48,low,1.186,0.616,2.283,0.6089,0.9578646457474188
pop_normal,NA,Cohen_m4,sepsis,window_any,category,5124,48,high,0.863,0.358,2.079,0.74246,0.9578646457474188
pop_normal,NA,Gaussian_mle,sepsis,window_any,binary,5084,48,abnormal,0.901,0.436,1.866,0.77976,0.9790585619851832
pop_normal,NA,Gaussian_mle,sepsis,window_any,z,5084,48,z,0.888,0.502,1.572,0.68441,0.9206337356211102
pop_normal,NA,Gaussian_mle,sepsis,window_any,category,5084,48,low,1.047,0.374,2.933,0.93021,0.9833775756135912
pop_normal,NA,Gaussian_mle,sepsis,window_any,category,5084,48,high,0.811,0.319,2.063,0.65986,0.9578646457474188
pop_normal,NA,Gaussian_trunc,sepsis,window_any,binary,5084,48,abnormal,0.546,0.288,1.032,0.06252,0.876368917063531
pop_normal,NA,Gaussian_trunc,sepsis,window_any,z,5084,48,z,0.581,0.354,0.953,0.03161,0.3892447654319388
pop_normal,NA,Gaussian_trunc,sepsis,window_any,category,5084,48,low,0.549,0.215,1.401,0.2095,0.7560343057189227
pop_normal,NA,Gaussian_trunc,sepsis,window_any,category,5084,48,high,0.544,0.252,1.173,0.12043,0.6763194559906817
pop_normal,NA,Gaussian_eb,sepsis,window_any,binary,5124,48,abnormal,1.04,0.487,2.223,0.91942,0.9790585619851832
pop_normal,NA,Gaussian_eb,sepsis,window_any,z,5124,48,z,1.016,0.44,2.344,0.97058,0.9843850563980816
pop_normal,NA,Gaussian_eb,sepsis,window_any,category,5124,48,high,1.264,0.537,2.976,0.5921,0.9578646457474188
pop_normal,NA,NORMA_q_age_set,sepsis,window_any,binary,5124,48,abnormal,0.896,0.381,2.109,0.80149,0.9790585619851832
pop_normal,NA,NORMA_q_age_set,sepsis,window_any,z,5124,48,z,0.836,0.381,1.832,0.65452,0.9120967066093087
pop_normal,NA,NORMA_q_age_set,sepsis,window_any,category,5124,48,high,0.855,0.307,2.382,0.76512,0.9578646457474188
pop_normal,NA,NORMA_334f7e21,sepsis,window_any,binary,5124,48,abnormal,0.819,0.367,1.826,0.62551,0.9790585619851832
pop_normal,NA,NORMA_334f7e21,sepsis,window_any,z,5124,48,z,0.722,0.338,1.544,0.4012,0.8024044274894353
pop_normal,NA,NORMA_334f7e21,sepsis,window_any,category,5124,48,high,1.011,0.4,2.553,0.982,0.989948865875408
pop_normal,NA,NORMA_q_age,sepsis,window_any,binary,5124,48,abnormal,1.112,0.52,2.376,0.78407,0.9790585619851832
pop_normal,NA,NORMA_q_age,sepsis,window_any,z,5124,48,z,0.775,0.356,1.691,0.5226,0.8716592758922465
pop_normal,NA,NORMA_q_age,sepsis,window_any,category,5124,48,low,0.953,0.295,3.082,0.93599,0.9833775756135912
pop_normal,NA,NORMA_q_age,sepsis,window_any,category,5124,48,high,1.236,0.488,3.131,0.65569,0.9578646457474188
pop_normal,NA,NORMA_q_age_set_co,sepsis,window_any,binary,5124,48,abnormal,0.725,0.339,1.55,0.40741,0.9790585619851832
pop_normal,NA,NORMA_q_age_set_co,sepsis,window_any,z,5124,48,z,0.661,0.321,1.363,0.26275,0.6769907374026287
pop_normal,NA,NORMA_q_age_set_co,sepsis,window_any,category,5124,48,low,0.465,0.144,1.503,0.20065,0.7347278877888853
pop_normal,NA,NORMA_q_age_set_co,sepsis,window_any,category,5124,48,high,1.093,0.431,2.771,0.85133,0.976376531764
pop_normal,PLT,PerRI,sepsis,window_any,binary,5610,56,abnormal,1.315,0.759,2.279,0.32892,0.9790585619851832
pop_normal,PLT,PerRI,sepsis,window_any,z,5610,56,z,1.027,0.934,1.131,0.58017,0.8989777289792433
pop_normal,PLT,PerRI,sepsis,window_any,category,5610,56,low,1.513,0.564,4.057,0.41075,0.9446832933905766
pop_normal,PLT,PerRI,sepsis,window_any,category,5610,56,high,1.288,0.732,2.267,0.38017,0.9446832933905766
pop_normal,PLT,Cohen_m2,sepsis,window_any,binary,5610,56,abnormal,0.871,0.503,1.509,0.62261,0.9790585619851832
pop_normal,PLT,Cohen_m2,sepsis,window_any,z,5610,56,z,1.055,0.703,1.582,0.7976,0.9235339964488612
pop_normal,PLT,Cohen_m2,sepsis,window_any,category,5610,56,high,0.925,0.533,1.603,0.78,0.9578646457474188
pop_normal,PLT,Cohen_m3,sepsis,window_any,binary,5610,56,abnormal,1.149,0.651,2.027,0.63117,0.9790585619851832
pop_normal,PLT,Cohen_m3,sepsis,window_any,z,5610,56,z,1.279,0.771,2.119,0.34031,0.774494646519599
pop_normal,PLT,Cohen_m3,sepsis,window_any,category,5610,56,low,1.665,0.593,4.674,0.33285,0.9107558321971126
pop_normal,PLT,Cohen_m3,sepsis,window_any,category,5610,56,high,1.05,0.563,1.958,0.87703,0.9769240112507414
pop_normal,PLT,Cohen_m4,sepsis,window_any,binary,5610,56,abnormal,1.894,1.086,3.305,0.02448,0.876368917063531
pop_normal,PLT,Cohen_m4,sepsis,window_any,z,5610,56,z,1.621,0.878,2.993,0.12266,0.4670478454559939
pop_normal,PLT,Cohen_m4,sepsis,window_any,category,5610,56,low,1.735,0.837,3.597,0.13876,0.6770646181392441
pop_normal,PLT,Cohen_m4,sepsis,window_any,category,5610,56,high,2.072,1.019,4.212,0.04419,0.413259498078108
pop_normal,PLT,Gaussian_mle,sepsis,window_any,binary,5606,56,abnormal,0.93,0.533,1.62,0.79659,0.9790585619851832
pop_normal,PLT,Gaussian_mle,sepsis,window_any,z,5606,56,z,0.871,0.639,1.185,0.37855,0.7979121681801559
pop_normal,PLT,Gaussian_mle,sepsis,window_any,category,5606,56,high,1.003,0.571,1.761,0.99292,0.9969237840402922
pop_normal,PLT,Gaussian_trunc,sepsis,window_any,binary,5606,56,abnormal,1.0,0.587,1.702,0.99935,0.9993486148478786
pop_normal,PLT,Gaussian_trunc,sepsis,window_any,z,5606,56,z,0.855,0.644,1.134,0.27724,0.6776883729730191
pop_normal,PLT,Gaussian_trunc,sepsis,window_any,category,5606,56,high,1.027,0.599,1.761,0.92299,0.9833775756135912
pop_normal,PLT,Gaussian_eb,sepsis,window_any,binary,5610,56,abnormal,0.959,0.546,1.686,0.88563,0.9790585619851832
pop_normal,PLT,Gaussian_eb,sepsis,window_any,z,5610,56,z,1.023,0.684,1.53,0.91066,0.9815838196348804
pop_normal,PLT,Gaussian_eb,sepsis,window_any,category,5610,56,high,1.113,0.633,1.956,0.71087,0.9578646457474188
pop_normal,PLT,NORMA_q_age_set,sepsis,window_any,binary,5610,56,abnormal,1.205,0.681,2.131,0.52244,0.9790585619851832
pop_normal,PLT,NORMA_q_age_set,sepsis,window_any,z,5610,56,z,1.303,0.948,1.79,0.10253,0.4559530630568643
pop_normal,PLT,NORMA_q_age_set,sepsis,window_any,category,5610,56,low,0.873,0.312,2.445,0.7963,0.9578646457474188
pop_normal,PLT,NORMA_q_age_set,sepsis,window_any,category,5610,56,high,1.365,0.727,2.561,0.33274,0.9107558321971126
pop_normal,PLT,NORMA_334f7e21,sepsis,window_any,binary,5610,56,abnormal,1.033,0.571,1.869,0.9134,0.9790585619851832
pop_normal,PLT,NORMA_334f7e21,sepsis,window_any,z,5610,56,z,1.13,0.816,1.566,0.46192,0.8468471701878263
pop_normal,PLT,NORMA_334f7e21,sepsis,window_any,category,5610,56,low,0.862,0.309,2.407,0.77665,0.9578646457474188
pop_normal,PLT,NORMA_334f7e21,sepsis,window_any,category,5610,56,high,1.115,0.572,2.175,0.74963,0.9578646457474188
pop_normal,PLT,NORMA_q_age,sepsis,window_any,binary,5610,56,abnormal,0.873,0.461,1.655,0.67734,0.9790585619851832
pop_normal,PLT,NORMA_q_age,sepsis,window_any,z,5610,56,z,1.12,0.774,1.621,0.54887,0.88354558823838
pop_normal,PLT,NORMA_q_age,sepsis,window_any,category,5610,56,low,0.837,0.301,2.331,0.73388,0.9578646457474188
pop_normal,PLT,NORMA_q_age,sepsis,window_any,category,5610,56,high,0.892,0.419,1.899,0.76745,0.9578646457474188
pop_normal,PLT,NORMA_q_age_set_co,sepsis,window_any,binary,5610,56,abnormal,1.53,0.897,2.608,0.11846,0.9790585619851832
pop_normal,PLT,NORMA_q_age_set_co,sepsis,window_any,z,5610,56,z,0.994,0.708,1.395,0.97148,0.9843850563980816
pop_normal,PLT,NORMA_q_age_set_co,sepsis,window_any,category,5610,56,low,1.694,0.81,3.543,0.16143,0.6770646181392441
pop_normal,PLT,NORMA_q_age_set_co,sepsis,window_any,category,5610,56,high,1.439,0.769,2.695,0.25508,0.8142811963600776
pop_normal,RDW,PerRI,sepsis,window_any,binary,1992,16,abnormal,1.127,0.408,3.117,0.81712,0.9790585619851832
pop_normal,RDW,PerRI,sepsis,window_any,z,1992,16,z,0.993,0.683,1.443,0.97067,0.9843850563980816
pop_normal,RDW,PerRI,sepsis,window_any,category,1992,16,low,2.004,0.641,6.262,0.23201,0.8023670950379364
pop_normal,RDW,Cohen_m2,sepsis,window_any,z,1996,16,z,0.382,0.046,3.175,0.37308,0.7979121681801559
pop_normal,RDW,Cohen_m3,sepsis,window_any,binary,1996,16,abnormal,0.843,0.29,2.448,0.75376,0.9790585619851832
pop_normal,RDW,Cohen_m3,sepsis,window_any,z,1996,16,z,1.024,0.379,2.768,0.96257,0.9843850563980816
