dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
eicu,normal,CO2,NORMA_marginal_freq,33932.0,1.2112729211179458,4.748516453593481,1.50978573779945,0.1310621568087231,-0.1612465671680386,,
eicu,normal,CO2,NORMA_oracle,33932.0,1.217478286395106,4.76081421606544,1.5178145176179607,0.121795861091193,-0.232241322653313,,
eicu,normal,CO2,Mean,33932.0,2.2785639678252942,8.88162575284397,2.904219935982362,-2.215267267440364,-1.240360943456437,,
eicu,normal,CO2,Last,33932.0,1.9763615473927467,7.761754651738564,2.6733668932111985,-1.724427188007183,-0.3141547787826073,,
eicu,normal,CO2,ARIMA,33932.0,2.232575237444837,8.759034627066633,3.2292666614986403,-2.9752632396549386,-0.4689282478967918,,
eicu,normal,CO2,PopRI,33932.0,1.4058499351644465,5.547137312292053,1.619650399681152,-1.472959567649923e-06,0.0019656960980785,,
eicu,normal,CO2,PerRI,33932.0,2.3835116962070018,9.30003621380228,3.1018821663912983,-2.667825507789089,-1.213414945213998,,
eicu,normal,CO2,Gaussian_mle,33932.0,1.359934694401575,5.315445585517179,1.6453145193185097,-0.0319435361921895,-0.2539172351644752,,
eicu,normal,CO2,Gaussian_trunc,33932.0,8.97764881099656,35.17781736198706,11.788114367720253,-51.972047042530654,-1.9949630765774904,,
eicu,normal,CO2,Gaussian_eb,33932.0,1.4169197415951245,5.543752811465208,1.7936117349186669,-0.2263514474866759,-0.3060212142818211,,
eicu,normal,CO2,Cohen_m2,33932.0,1.7320798960128907,6.688489721739312,2.1549142659971507,-0.7701825987278843,-0.832495792449174,,
eicu,normal,CO2,Cohen_m3,33932.0,1.530367715890208,6.0836178558037,1.8739948843049763,-0.3387357980414269,0.3207332145320375,,
eicu,normal,CO2,Cohen_m4,33932.0,1.388356859015362,5.507900565840969,1.687819002922967,-0.085949973697619,0.1795873747981551,,
eicu,all_states,CO2,NORMA_normal,66606.0,2.739146982400377,11.005206777538143,3.5883911611131967,0.3534190144200908,-0.4841994917099567,,
eicu,all_states,CO2,NORMA_marginal,66606.0,2.206465577617449,8.8732965234915,2.902705440227257,0.5769133653589021,-0.3497338691046344,,
eicu,all_states,CO2,NORMA_marginal_freq,66606.0,2.7217289826503985,10.974356194622644,3.561162662855652,0.3631942222934171,-0.4107476639220712,,
eicu,all_states,CO2,NORMA_oracle,66606.0,1.3118931151294058,5.231116915095653,1.6888053471272038,0.8567869601761772,-0.2629972274670768,,
eicu,all_states,CO2,Mean,66606.0,2.824653486653306,10.954564118604628,3.635688969695228,0.336261793383992,-1.336002357360485,,
eicu,all_states,CO2,Last,66606.0,2.1503783460429844,8.55306063599392,2.9785783706144144,0.5545064348276817,-0.3418595906625234,,
eicu,all_states,CO2,ARIMA,66606.0,2.427130079588216,9.63134592916837,3.5097890735907646,0.3814349077533575,-0.4775010136206994,,
eicu,all_states,CO2,PopRI,66606.0,3.5368630453712875,14.437484403945229,4.471345123535481,-0.0039215048235465,-0.2794568056931808,,
eicu,all_states,CO2,PerRI,66606.0,2.923931313277507,11.34235665351126,3.8466054553387297,0.2570173731748493,-1.3380569054060454,,
eicu,all_states,CO2,Gaussian_mle,66606.0,3.3401237800467323,13.58032396274076,4.30652664750937,0.0687256313859188,-0.4513803800053916,,
