outcome,analyte,method,n,n_flagged,flag_rate,logrank_p,rr_24h,rr_72h,rr_168h,rr_720h,landmark_hours,anchor,target_sensitivity
aki,ALB,Gaussian_eb,502,72,0.1434262948207171,0.1867543437790971,2.510491874260283,2.5575248266306034,2.353750743948317,1.2279805133869828,24.0,sensitivity,0.25
aki,ALB,Gaussian_eb,502,115,0.2290836653386454,0.4244108858644354,3.661071966344289,1.7781404700725074,1.5357335898372886,0.7582719663104767,24.0,soc_rate,0.25
aki,ALB,Gaussian_eb,218,71,0.3256880733944954,0.2529584274781462,,4.640625000000339,1.2194343065693765,3.777782846715396,72.0,soc_rate,0.25
aki,ALB,Gaussian_mle,719,160,0.2225312934631432,0.6232618193977548,3.1742369622673383,1.1283426200741482,1.109324070319803,0.4985974319950985,0.0,sensitivity,0.25
aki,ALB,Gaussian_mle,502,169,0.3366533864541832,0.5305355919048822,2.2738823529410195,1.1361109141452663,0.4557184666346213,0.2395456183415446,24.0,sensitivity,0.25
aki,ALB,Gaussian_mle,502,112,0.2231075697211155,0.3569741125083736,0.0,1.0233351803725137,0.4502813014578499,0.2546581816987148,24.0,soc_rate,0.25
aki,ALB,Gaussian_mle,218,39,0.1788990825688073,0.930319568411334,,1.415276558384535,0.6752917795140602,0.2846335906113147,72.0,sensitivity,0.25
aki,ALB,Gaussian_mle,218,70,0.3211009174311927,0.7702222505441481,,0.6216856060605999,0.2992554700162038,2.3940437601296662,72.0,soc_rate,0.25
aki,ALB,Gaussian_trunc,719,102,0.1418636995827538,0.1229415118863915,0.8782662371724163,3.290776580719298,1.8990812695366832,1.894230367214679,0.0,sensitivity,0.25
aki,ALB,Gaussian_trunc,502,65,0.1294820717131474,0.0984685826056141,0.0,4.476010864207253,1.7185032121934805,0.9458670115312164,24.0,sensitivity,0.25
aki,ALB,Gaussian_trunc,502,112,0.2231075697211155,0.2677605960241285,0.0,2.3940395797425995,2.818945892199674,1.3517985407305215,24.0,soc_rate,0.25
aki,ALB,Gaussian_trunc,218,31,0.1422018348623853,0.7321955849283237,0.0,0.0,4.314842294621193,1.391047473523787,72.0,sensitivity,0.25
aki,ALB,Gaussian_trunc,218,70,0.3211009174311927,0.6106780928158191,0.0,0.0,1.8967994774657424,0.6692304368491586,72.0,soc_rate,0.25
aki,ALB,NORMA_334f7e21,719,148,0.2058414464534075,0.3538362958500588,1.237129031449122,1.7636656307739829,1.720642227153222,0.7150002053000909,0.0,sensitivity,0.25
aki,ALB,NORMA_334f7e21,502,75,0.149402390438247,0.2174929070781376,4.815519765738884,2.6516003032172577,1.0790181172859754,0.6095599200723,24.0,sensitivity,0.25
aki,ALB,NORMA_334f7e21,502,115,0.2290836653386454,0.4107673709974506,2.8049216023577093,1.4439420702904748,1.057663499671882,0.5642810904256416,24.0,soc_rate,0.25
aki,ALB,NORMA_334f7e21,218,48,0.2201834862385321,0.9065684806148376,0.0,1.7468239564428614,0.7793285628978945,0.3316245159883684,72.0,sensitivity,0.25
aki,ALB,NORMA_334f7e21,218,71,0.3256880733944954,0.5253382681085947,0.0,0.9516415261756892,0.4144369372006724,0.1809536921864484,72.0,soc_rate,0.25
aki,ALB,NORMA_q_age,719,208,0.2892906815020862,0.8969908748438313,0.8317545641334398,1.1672943903831774,1.162033978571887,0.5331094027203296,0.0,sensitivity,0.25
aki,ALB,NORMA_q_age,502,89,0.1772908366533864,0.3055259815750877,3.870799913288668,1.2784387718104129,1.1873181633984222,0.6888842979621268,24.0,sensitivity,0.25
aki,ALB,NORMA_q_age,502,115,0.2290836653386454,0.6627697876886389,2.7849034086672435,0.8999834908031599,0.8802784498074548,0.5123806852409347,24.0,soc_rate,0.25
aki,ALB,NORMA_q_age,218,33,0.1513761467889908,0.6649618170258985,0.0,2.760887096774234,1.25219458668618,0.5527310888666085,72.0,sensitivity,0.25
aki,ALB,NORMA_q_age,218,71,0.3256880733944954,0.683101071490509,0.0,0.9900000000000048,0.4492273730684358,0.2082906857727753,72.0,soc_rate,0.25
aki,ALB,NORMA_q_age_set,719,151,0.2100139082058414,0.2962191692705394,0.538300356537779,2.007788940788961,1.8720387243101468,0.7876100658128595,0.0,sensitivity,0.25
aki,ALB,NORMA_q_age_set,502,84,0.1673306772908366,0.3193325115323716,4.126122754491697,1.368160020081658,1.227591399809737,0.6830238055771198,24.0,sensitivity,0.25
aki,ALB,NORMA_q_age_set,502,115,0.2290836653386454,0.3179307646811615,2.7675914994097703,1.4840126496252788,1.1363351441275833,0.6299890452253393,24.0,soc_rate,0.25
aki,ALB,NORMA_q_age_set,218,28,0.128440366972477,0.7165746523568987,0.0,2.909774436090223,1.3026315789473693,0.5616136148755131,72.0,sensitivity,0.25
aki,ALB,NORMA_q_age_set,218,71,0.3256880733944954,0.5705003222453536,0.0,0.9313938341293808,0.4191394451671227,0.1865630533834142,72.0,soc_rate,0.25
